epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,15.9637,2.48064,14.2154,1.95469,0,0,0,0,2.18889,11.5869,1.82073,0.0009035,0.0009035,0.0009035
16,16.6207,2.74152,11.2343,2.10988,0,0,0,0,2.18494,11.985,1.83453,0.00087875,0.00087875,0.00087875
17,17.3006,2.97182,14.3927,2.25581,0,0,0,0,2.18494,11.985,1.83453,0.000854,0.000854,0.000854
18,17.9546,2.45886,20.6168,1.96475,0,0,0,0,2.18494,11.985,1.83453,0.00082925,0.00082925,0.00082925
19,18.6083,2.17112,47.1716,1.55442,0.00325,0.08333,0.0015,0.0012,2.20726,12.4142,1.874,0.0008045,0.0008045,0.0008045
20,19.3051,2.5899,16.7513,2.25847,0.00325,0.08333,0.0015,0.0012,2.20726,12.4142,1.874,0.00077975,0.00077975,0.00077975
21,20.093,2.69769,14.6673,2.25335,0.00325,0.08333,0.0015,0.0012,2.20726,12.4142,1.874,0.000755,0.000755,0.000755
22,20.7964,2.40979,13.4707,2.10693,0.00303,0.16667,0.00289,0.00109,2.27275,12.4756,1.94655,0.00073025,0.00073025,0.00073025
23,21.4968,2.84018,16.4738,2.25903,0.00303,0.16667,0.00289,0.00109,2.27275,12.4756,1.94655,0.0007055,0.0007055,0.0007055
24,22.1815,2.54776,11.8767,2.02432,0.00303,0.16667,0.00289,0.00109,2.27275,12.4756,1.94655,0.00068075,0.00068075,0.00068075
25,22.9205,2.6471,14.4191,2.07046,0.00099,0.08333,0.00089,0.0008,2.31284,12.6817,1.98775,0.000656,0.000656,0.000656
26,23.6643,2.75679,45.0579,1.91624,0.00099,0.08333,0.00089,0.0008,2.31284,12.6817,1.98775,0.00063125,0.00063125,0.00063125
27,24.3932,2.71025,11.302,2.16833,0.00099,0.08333,0.00089,0.0008,2.31284,12.6817,1.98775,0.0006065,0.0006065,0.0006065
28,25.1717,2.68236,13.618,2.03009,0.00452,0.25,0.07742,0.05663,2.18699,12.2884,1.84264,0.00058175,0.00058175,0.00058175
29,25.9252,2.04507,43.2891,1.58191,0.00452,0.25,0.07742,0.05663,2.18699,12.2884,1.84264,0.000557,0.000557,0.000557
30,26.73,3.02754,17.2053,2.26597,0.00452,0.25,0.07742,0.05663,2.18699,12.2884,1.84264,0.00053225,0.00053225,0.00053225
31,27.5472,2.24284,11.9272,1.72405,0.00246,0.25,0.08964,0.05197,2.03097,12.3319,1.72169,0.0005075,0.0005075,0.0005075
32,28.3676,2.27194,14.6829,1.88259,0.00246,0.25,0.08964,0.05197,2.03097,12.3319,1.72169,0.00048275,0.00048275,0.00048275
33,29.163,2.14484,12.4804,1.86669,0.00246,0.25,0.08964,0.05197,2.03097,12.3319,1.72169,0.000458,0.000458,0.000458
34,30.0744,1.84389,24.8885,1.66278,0.00148,0.25,0.12851,0.09203,1.81009,11.8953,1.63693,0.00043325,0.00043325,0.00043325
35,30.9046,2.29047,18.0939,1.85141,0.00148,0.25,0.12851,0.09203,1.81009,11.8953,1.63693,0.0004085,0.0004085,0.0004085
36,31.7346,2.04748,15.2102,1.65843,0.00148,0.25,0.12851,0.09203,1.81009,11.8953,1.63693,0.00038375,0.00038375,0.00038375
37,32.5798,2.44046,16.1414,1.81785,0.00097,0.25,0.10237,0.08059,1.84887,12.6482,1.64668,0.000359,0.000359,0.000359
38,33.4152,2.31094,14.2674,1.79034,0.00097,0.25,0.10237,0.08059,1.84887,12.6482,1.64668,0.00033425,0.00033425,0.00033425
39,34.269,2.17507,15.0259,1.88321,0.00097,0.25,0.10237,0.08059,1.84887,12.6482,1.64668,0.0003095,0.0003095,0.0003095
40,35.138,2.39792,12.8955,1.91293,0.63909,0.25,0.23019,0.15466,1.96991,12.6688,1.68999,0.00028475,0.00028475,0.00028475
41,36.467,2.14388,15.9493,1.72534,0.63909,0.25,0.23019,0.15466,1.96991,12.6688,1.68999,0.00026,0.00026,0.00026
42,37.37,2.04255,15.123,1.81605,0.63909,0.25,0.23019,0.15466,1.96991,12.6688,1.68999,0.00023525,0.00023525,0.00023525
43,38.2943,2.12288,15.7128,1.65057,0.75,0.23363,0.25603,0.18614,1.83262,12.4708,1.6472,0.0002105,0.0002105,0.0002105
44,39.2279,2.15933,16.669,1.80028,0.75,0.23363,0.25603,0.18614,1.83262,12.4708,1.6472,0.00018575,0.00018575,0.00018575
45,40.0919,1.98447,17.9549,1.6812,0.75,0.23363,0.25603,0.18614,1.83262,12.4708,1.6472,0.000161,0.000161,0.000161
46,40.9904,2.4142,16.7619,1.77269,0.7458,0.25,0.31062,0.18306,1.79304,12.0209,1.62252,0.00013625,0.00013625,0.00013625
47,41.8759,2.47649,17.4575,1.82197,0.7458,0.25,0.31062,0.18306,1.79304,12.0209,1.62252,0.0001115,0.0001115,0.0001115
48,42.7548,2.15218,25.5885,1.6945,0.7458,0.25,0.31062,0.18306,1.79304,12.0209,1.62252,8.675e-05,8.675e-05,8.675e-05
49,43.6769,2.18053,17.6854,1.77602,0.75,0.23833,0.31062,0.18927,1.75747,12.1047,1.57195,6.2e-05,6.2e-05,6.2e-05
50,44.6122,2.09035,15.3174,1.57813,0.75,0.23833,0.31062,0.18927,1.75747,12.1047,1.57195,3.725e-05,3.725e-05,3.725e-05
