epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,19.4857,5.17883,46.982,2.77714,0,0,0,0,5.12004,47.1818,2.88041,0.0011288,0.0011288,0.0011288
24,20.0859,4.86679,33.0792,2.79143,0,0,0,0,5.12004,47.1818,2.88041,0.0010892,0.0010892,0.0010892
25,20.7643,3.19614,44.132,1.75918,0,0,0,0,3.57294,21.7376,1.81728,0.0010496,0.0010496,0.0010496
26,21.4921,4.29549,31.2938,2.02199,0,0,0,0,3.57294,21.7376,1.81728,0.00101,0.00101,0.00101
27,22.2043,3.86952,20.2364,1.79959,0,0,0,0,3.57294,21.7376,1.81728,0.0009704,0.0009704,0.0009704
28,22.9183,3.87198,20.6334,1.84104,0,0,0,0,3.10561,18.7572,1.54165,0.0009308,0.0009308,0.0009308
29,23.6404,3.07297,24.0488,1.49114,0,0,0,0,3.10561,18.7572,1.54165,0.0008912,0.0008912,0.0008912
30,24.37,3.40298,18.7946,1.69701,0,0,0,0,3.10561,18.7572,1.54165,0.0008516,0.0008516,0.0008516
31,25.0963,3.12108,15.9876,1.50909,0,0,0,0,2.96799,18.0373,1.43943,0.000812,0.000812,0.000812
32,25.9203,2.8865,20.1536,1.40223,0,0,0,0,2.96799,18.0373,1.43943,0.0007724,0.0007724,0.0007724
33,26.6405,3.25913,26.7579,1.45457,0,0,0,0,2.96799,18.0373,1.43943,0.0007328,0.0007328,0.0007328
34,27.3498,2.54576,36.1207,1.19232,0,0,0,0,2.62861,16.8542,1.27214,0.0006932,0.0006932,0.0006932
35,28.0727,2.96761,15.7096,1.30504,0,0,0,0,2.62861,16.8542,1.27214,0.0006536,0.0006536,0.0006536
36,28.7976,3.22747,19.6999,1.42515,0,0,0,0,2.62861,16.8542,1.27214,0.000614,0.000614,0.000614
37,29.5272,2.50083,11.5243,1.31385,0,0,0,0,2.73652,15.1721,1.33075,0.0005744,0.0005744,0.0005744
38,30.2165,3.03148,21.3691,1.3965,0,0,0,0,2.73652,15.1721,1.33075,0.0005348,0.0005348,0.0005348
39,30.9205,2.82648,17.2783,1.39453,0,0,0,0,2.73652,15.1721,1.33075,0.0004952,0.0004952,0.0004952
40,31.641,2.78941,12.1807,1.35886,0,0,0,0,2.70794,14.1544,1.36955,0.0004556,0.0004556,0.0004556
41,32.8487,2.53514,16.4657,1.26352,0,0,0,0,2.70794,14.1544,1.36955,0.000416,0.000416,0.000416
42,33.5646,3.1249,24.1299,1.45269,0,0,0,0,2.70794,14.1544,1.36955,0.0003764,0.0003764,0.0003764
43,34.2724,2.85893,21.2179,1.45862,0,0,0,0,2.64295,13.659,1.3638,0.0003368,0.0003368,0.0003368
44,34.9671,2.69369,20.1903,1.27929,0,0,0,0,2.64295,13.659,1.3638,0.0002972,0.0002972,0.0002972
45,35.679,2.71076,17.1658,1.29501,0,0,0,0,2.64295,13.659,1.3638,0.0002576,0.0002576,0.0002576
46,36.4059,2.77176,20.1024,1.32801,0,0,0,0,2.58176,13.2419,1.33533,0.000218,0.000218,0.000218
47,37.1093,2.6403,18.8195,1.29893,0,0,0,0,2.58176,13.2419,1.33533,0.0001784,0.0001784,0.0001784
48,37.8628,3.20056,17.755,1.40611,0,0,0,0,2.58176,13.2419,1.33533,0.0001388,0.0001388,0.0001388
49,38.5696,2.98852,20.9542,1.42503,0,0,0,0,2.50001,12.8362,1.30985,9.92e-05,9.92e-05,9.92e-05
50,39.3943,2.88882,20.3699,1.2299,0,0,0,0,2.50001,12.8362,1.30985,5.96e-05,5.96e-05,5.96e-05
