epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
117,7953.56,1.3327,0.9345,1.25093,0.24999,0.11605,0.0899,0.0301,2.93122,4.94812,2.48101,0.0002344,0.0002344,0.0002344
118,8021.04,1.3678,0.96662,1.2401,0.23363,0.12436,0.10384,0.032,2.88392,4.98566,2.35506,0.0002278,0.0002278,0.0002278
119,8088.42,1.3437,0.91385,1.21126,0.23962,0.10798,0.09934,0.0311,2.7971,4.82916,2.26838,0.0002212,0.0002212,0.0002212
120,8155.87,1.29019,0.89093,1.19812,0.26066,0.0926,0.09508,0.02771,2.7971,5.08992,2.2792,0.0002146,0.0002146,0.0002146
121,8223.4,1.36745,0.99459,1.21848,0.23242,0.08503,0.08322,0.02396,2.77013,5.03822,2.27865,0.000208,0.000208,0.000208
122,8291.06,1.29868,0.91586,1.22074,0.25887,0.10554,0.0938,0.03017,2.73344,4.92602,2.24717,0.0002014,0.0002014,0.0002014
123,8358.62,1.31673,0.90998,1.2113,0.24881,0.12167,0.10694,0.03369,2.74672,4.8627,2.25535,0.0001948,0.0001948,0.0001948
124,8426.02,1.34231,0.93653,1.2282,0.27056,0.11629,0.11713,0.03954,2.68572,4.80688,2.18952,0.0001882,0.0001882,0.0001882
125,8493.5,1.31275,0.93435,1.20293,0.2872,0.1237,0.11735,0.03762,2.71464,4.82364,2.21271,0.0001816,0.0001816,0.0001816
126,8560.95,1.30903,0.91549,1.20937,0.27307,0.12676,0.11692,0.03497,2.80188,4.78562,2.32485,0.000175,0.000175,0.000175
127,8628.34,1.3142,0.91589,1.20356,0.25531,0.12382,0.10466,0.03081,2.81067,4.79366,2.36861,0.0001684,0.0001684,0.0001684
128,8695.8,1.28378,0.87317,1.20059,0.272,0.14163,0.11841,0.03356,2.81958,4.71874,2.35346,0.0001618,0.0001618,0.0001618
129,8763.06,1.26891,0.88362,1.18238,0.27922,0.12411,0.11621,0.03154,2.80489,4.76305,2.30879,0.0001552,0.0001552,0.0001552
130,8830.57,1.30691,0.8786,1.20081,0.25573,0.1351,0.11525,0.03043,2.82841,4.61945,2.33731,0.0001486,0.0001486,0.0001486
131,8898.27,1.27213,0.8419,1.1863,0.2789,0.11385,0.10686,0.03378,2.77467,4.69788,2.2614,0.000142,0.000142,0.000142
132,8965.9,1.27759,0.869,1.19841,0.26459,0.11059,0.11073,0.03701,2.77519,4.75908,2.26228,0.0001354,0.0001354,0.0001354
133,9033.42,1.24336,0.84092,1.16773,0.26192,0.10873,0.10728,0.03366,2.76779,4.8606,2.26027,0.0001288,0.0001288,0.0001288
134,9100.96,1.26577,0.874,1.18734,0.28598,0.11898,0.10955,0.03284,2.76042,4.76242,2.25466,0.0001222,0.0001222,0.0001222
135,9168.51,1.24853,0.84012,1.17561,0.30918,0.12866,0.11598,0.03799,2.71444,4.65885,2.22981,0.0001156,0.0001156,0.0001156
136,9236.21,1.22952,0.82545,1.16204,0.31555,0.13251,0.11779,0.03945,2.76039,4.72887,2.24319,0.000109,0.000109,0.000109
137,9303,1.21357,0.81688,1.16492,0.32165,0.12202,0.11607,0.03949,2.76153,4.74156,2.2483,0.0001024,0.0001024,0.0001024
138,9369.84,1.1933,0.80116,1.15255,0.32727,0.13263,0.11239,0.03947,2.76017,4.81682,2.2503,9.58e-05,9.58e-05,9.58e-05
139,9436.61,1.17667,0.7838,1.16008,0.31345,0.1273,0.11152,0.03938,2.78709,4.8659,2.294,8.92e-05,8.92e-05,8.92e-05
140,9503.45,1.19735,0.79885,1.15511,0.28738,0.1268,0.11056,0.03665,2.80672,4.91123,2.33168,8.26e-05,8.26e-05,8.26e-05
141,9570.2,1.18025,0.77985,1.14061,0.27646,0.13533,0.11297,0.03207,2.81859,4.79511,2.37825,7.6e-05,7.6e-05,7.6e-05
142,9637.02,1.15315,0.74337,1.13275,0.2637,0.14104,0.11612,0.03289,2.79923,4.78861,2.37071,6.94e-05,6.94e-05,6.94e-05
143,9703.78,1.16523,0.77559,1.14094,0.27212,0.13536,0.11478,0.03206,2.78368,4.82822,2.35477,6.28e-05,6.28e-05,6.28e-05
144,9770.53,1.17055,0.76363,1.14601,0.27208,0.14342,0.11623,0.02909,2.79511,4.85483,2.36462,5.62e-05,5.62e-05,5.62e-05
145,9837,1.16273,0.76297,1.12786,0.26861,0.13661,0.11083,0.02716,2.82021,4.89733,2.38091,4.96e-05,4.96e-05,4.96e-05
146,9904.05,1.13002,0.73244,1.11515,0.26737,0.14074,0.11415,0.02868,2.79991,4.86957,2.36248,4.3e-05,4.3e-05,4.3e-05
147,9970.95,1.12367,0.73356,1.12154,0.2668,0.14074,0.11365,0.02872,2.80555,4.88093,2.35714,3.64e-05,3.64e-05,3.64e-05
148,10037.8,1.11219,0.72316,1.11512,0.27705,0.14074,0.11247,0.02902,2.81789,4.88878,2.37365,2.98e-05,2.98e-05,2.98e-05
149,10104.5,1.1692,0.75144,1.13346,0.27333,0.14611,0.11275,0.02992,2.81305,4.86737,2.37225,2.32e-05,2.32e-05,2.32e-05
150,10171.3,1.12906,0.72399,1.11884,0.27393,0.14611,0.11249,0.03059,2.80333,4.85502,2.35967,1.66e-05,1.66e-05,1.66e-05
