epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
46,48.2269,2.75002,15.5873,2.07113,0.33404,0.05556,0.00077,0.00023,3.28174,18.1459,3.26605,0.00121679,0.00121679,0.00121679
47,49.1846,2.79113,14.8271,1.9981,0.33404,0.05556,0.00077,0.00023,3.28174,18.1459,3.26605,0.00121208,0.00121208,0.00121208
48,50.1102,2.73732,10.5956,2.05732,0.33404,0.05556,0.00077,0.00023,3.28174,18.1459,3.26605,0.00120736,0.00120736,0.00120736
49,51.0187,2.75839,13.3987,2.11312,0.00012,0.05556,0.00134,0.00013,3.41108,14.9888,3.80816,0.00120265,0.00120265,0.00120265
50,51.9139,2.90339,12.5985,2.02105,0.00012,0.05556,0.00134,0.00013,3.41108,14.9888,3.80816,0.00119793,0.00119793,0.00119793
51,52.7937,2.65238,16.3081,2.11638,0.00012,0.05556,0.00134,0.00013,3.41108,14.9888,3.80816,0.00119322,0.00119322,0.00119322
52,53.7096,2.5608,10.092,1.91115,0.00012,0.05556,0.00134,0.00013,3.41108,14.9888,3.80816,0.0011885,0.0011885,0.0011885
53,54.7082,2.4586,14.8422,1.80509,0.00034,0.11111,0.00211,0.0006,3.14856,14.897,3.11211,0.00118378,0.00118378,0.00118378
54,55.6752,2.43886,12.3012,1.92481,0.00034,0.11111,0.00211,0.0006,3.14856,14.897,3.11211,0.00117907,0.00117907,0.00117907
55,56.5974,2.29547,13.9123,1.89063,0.00034,0.11111,0.00211,0.0006,3.14856,14.897,3.11211,0.00117435,0.00117435,0.00117435
56,57.4993,2.66241,11.5992,1.98588,0.00034,0.11111,0.00211,0.0006,3.14856,14.897,3.11211,0.00116964,0.00116964,0.00116964
57,58.394,2.35299,10.7093,1.79642,0.00025,0.11111,0.00044,4e-05,3.37157,13.8127,3.04762,0.00116492,0.00116492,0.00116492
58,59.2877,2.42819,18.5897,1.98858,0.00025,0.11111,0.00044,4e-05,3.37157,13.8127,3.04762,0.00116021,0.00116021,0.00116021
59,60.21,2.71617,15.7078,1.97422,0.00025,0.11111,0.00044,4e-05,3.37157,13.8127,3.04762,0.00115549,0.00115549,0.00115549
60,61.1096,2.49209,21.1232,1.76859,0.00025,0.11111,0.00044,4e-05,3.37157,13.8127,3.04762,0.00115077,0.00115077,0.00115077
61,61.9394,2.85156,12.6306,2.11114,0.00034,0.11111,0.00044,9e-05,2.96763,13.6615,2.68322,0.00114606,0.00114606,0.00114606
62,62.8387,2.8166,11.0677,2.21289,0.00034,0.11111,0.00044,9e-05,2.96763,13.6615,2.68322,0.00114134,0.00114134,0.00114134
63,63.7751,3.03639,16.2608,2.228,0.00034,0.11111,0.00044,9e-05,2.96763,13.6615,2.68322,0.00113663,0.00113663,0.00113663
64,64.7723,2.42167,9.79564,2.01216,0.00053,0.16667,0.00394,0.00078,2.24041,13.4434,1.95754,0.00113191,0.00113191,0.00113191
65,65.6579,2.8091,12.5417,2.06158,0.00053,0.16667,0.00394,0.00078,2.24041,13.4434,1.95754,0.0011272,0.0011272,0.0011272
66,66.5325,2.36624,9.68416,1.81966,0.00053,0.16667,0.00394,0.00078,2.24041,13.4434,1.95754,0.00112248,0.00112248,0.00112248
67,67.4011,2.88116,18.3303,2.19304,0.00053,0.16667,0.00394,0.00078,2.24041,13.4434,1.95754,0.00111776,0.00111776,0.00111776
68,68.2874,2.35845,9.19145,1.84114,0.00064,0.16667,0.05628,0.02078,2.26,12.048,1.81907,0.00111305,0.00111305,0.00111305
69,69.1551,2.59959,11.5443,2.07967,0.00064,0.16667,0.05628,0.02078,2.26,12.048,1.81907,0.00110833,0.00110833,0.00110833
70,70.1281,2.48109,26.8847,1.75105,0.00064,0.16667,0.05628,0.02078,2.26,12.048,1.81907,0.00110362,0.00110362,0.00110362
71,71.0412,2.32687,12.9919,1.91251,0.00064,0.16667,0.05628,0.02078,2.26,12.048,1.81907,0.0010989,0.0010989,0.0010989
72,71.9001,2.46575,10.6899,1.79234,0.00059,0.16667,0.05887,0.02369,2.49536,11.445,1.9598,0.00109419,0.00109419,0.00109419
73,72.6952,2.65177,13.2089,2.02885,0.00059,0.16667,0.05887,0.02369,2.49536,11.445,1.9598,0.00108947,0.00108947,0.00108947
74,73.4935,2.43278,9.01864,1.94284,0.00059,0.16667,0.05887,0.02369,2.49536,11.445,1.9598,0.00108475,0.00108475,0.00108475
