epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,26.1217,3.2492,45.6563,1.72538,0,0,0,0,3.03567,26.5897,1.52456,0.000557,0.000557,0.000557
30,26.9886,3.00921,27.1548,1.55433,0,0,0,0,3.03567,26.5897,1.52456,0.00053225,0.00053225,0.00053225
31,27.8606,3.17573,28.1633,1.53453,0,0,0,0,3.11532,24.7757,1.54187,0.0005075,0.0005075,0.0005075
32,28.801,3.3668,26.7914,1.58665,0,0,0,0,3.11532,24.7757,1.54187,0.00048275,0.00048275,0.00048275
33,29.6508,3.40445,39.8778,1.58306,0,0,0,0,3.11532,24.7757,1.54187,0.000458,0.000458,0.000458
34,30.4831,3.01588,49.2918,1.37892,0,0,0,0,2.82089,26.3681,1.40254,0.00043325,0.00043325,0.00043325
35,31.3074,3.0097,26.7744,1.36206,0,0,0,0,2.82089,26.3681,1.40254,0.0004085,0.0004085,0.0004085
36,32.1296,3.43504,32.4338,1.43944,0,0,0,0,2.82089,26.3681,1.40254,0.00038375,0.00038375,0.00038375
37,32.9557,2.81293,20.4531,1.36334,0,0,0,0,2.8937,24.0063,1.43112,0.000359,0.000359,0.000359
38,33.8059,3.07912,31.4307,1.46957,0,0,0,0,2.8937,24.0063,1.43112,0.00033425,0.00033425,0.00033425
39,34.6629,3.11865,24.1305,1.47506,0,0,0,0,2.8937,24.0063,1.43112,0.0003095,0.0003095,0.0003095
40,35.5244,2.82272,20.788,1.27147,0,0,0,0,2.84893,22.7348,1.41422,0.00028475,0.00028475,0.00028475
41,36.9038,2.84319,26.0655,1.3542,0,0,0,0,2.84893,22.7348,1.41422,0.00026,0.00026,0.00026
42,37.7573,2.94396,42.6793,1.46088,0,0,0,0,2.84893,22.7348,1.41422,0.00023525,0.00023525,0.00023525
43,38.6487,3.06875,33.5127,1.58384,0,0,0,0,2.70396,22.3794,1.36134,0.0002105,0.0002105,0.0002105
44,39.5194,2.87769,34.9846,1.31344,0,0,0,0,2.70396,22.3794,1.36134,0.00018575,0.00018575,0.00018575
45,40.3196,2.77591,28.0845,1.46679,0,0,0,0,2.70396,22.3794,1.36134,0.000161,0.000161,0.000161
46,41.229,3.1518,31.879,1.46018,0.00024,0.05,3e-05,0,2.69657,23.2193,1.33171,0.00013625,0.00013625,0.00013625
47,42.1506,2.73839,31.6977,1.34685,0.00024,0.05,3e-05,0,2.69657,23.2193,1.33171,0.0001115,0.0001115,0.0001115
48,43.0562,3.21787,36.7755,1.4578,0.00024,0.05,3e-05,0,2.69657,23.2193,1.33171,8.675e-05,8.675e-05,8.675e-05
49,43.9911,2.68183,34.1338,1.33263,0.00023,0.05,4e-05,0,2.70137,22.6474,1.31896,6.2e-05,6.2e-05,6.2e-05
50,45.0659,2.99793,30.6081,1.24314,0.00023,0.05,4e-05,0,2.70137,22.6474,1.31896,3.725e-05,3.725e-05,3.725e-05
