epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,19.1135,1.17199,5.35615,1.02361,0.00233,0.7,0.00383,0.00165,1.2937,5.66357,0.9441,0.0013268,0.0013268,0.0013268
19,19.7991,1.32215,5.61211,1.15643,0.00233,0.7,0.00334,0.0014,1.29879,5.81027,0.95,0.0012872,0.0012872,0.0012872
20,20.4908,1.07715,6.57656,0.98345,0.00233,0.7,0.00334,0.0014,1.29879,5.81027,0.95,0.0012476,0.0012476,0.0012476
21,21.1826,1.31753,9.16819,1.06801,0.00233,0.7,0.00334,0.0014,1.29879,5.81027,0.95,0.001208,0.001208,0.001208
22,22.2032,3.03899,9.92499,3.09853,0.00133,0.4,0.04554,0.00983,2.20494,6.97499,2.09957,0.0011684,0.0011684,0.0011684
23,23.2229,3.11422,7.09125,3.38183,0.00133,0.4,0.04554,0.00983,2.20494,6.97499,2.09957,0.0011288,0.0011288,0.0011288
24,24.2131,3.91548,10.1383,4.25237,0.00133,0.4,0.04554,0.00983,2.20494,6.97499,2.09957,0.0010892,0.0010892,0.0010892
25,24.9832,2.05758,6.86268,1.99717,0.00217,0.65,0.02598,0.00509,2.07993,6.94736,1.78969,0.0010496,0.0010496,0.0010496
26,25.7547,2.40293,7.35484,2.19467,0.00217,0.65,0.02598,0.00509,2.07993,6.94736,1.78969,0.00101,0.00101,0.00101
27,26.5402,2.32585,6.40788,1.98739,0.00217,0.65,0.02598,0.00509,2.07993,6.94736,1.78969,0.0009704,0.0009704,0.0009704
28,27.2826,1.98271,5.41741,1.70764,0.01079,0.15,0.01281,0.00423,1.68183,8.73973,2.17666,0.0009308,0.0009308,0.0009308
29,28.0267,1.90201,7.20353,1.6161,0.01079,0.15,0.01281,0.00423,1.68183,8.73973,2.17666,0.0008912,0.0008912,0.0008912
30,28.8453,1.94885,6.43641,1.65063,0.01079,0.15,0.01281,0.00423,1.68183,8.73973,2.17666,0.0008516,0.0008516,0.0008516
31,29.5927,1.78426,5.19076,1.59462,0.01362,0.35,0.01193,0.00412,1.89182,20.1266,2.391,0.000812,0.000812,0.000812
32,30.322,1.78154,5.58761,1.61702,0.01362,0.35,0.01193,0.00412,1.89182,20.1266,2.391,0.0007724,0.0007724,0.0007724
33,31.0465,1.79872,5.76641,1.78822,0.01362,0.35,0.01193,0.00412,1.89182,20.1266,2.391,0.0007328,0.0007328,0.0007328
34,31.7835,1.44987,4.77429,1.35823,0.79107,0.4,0.52225,0.27575,1.45791,4.88772,1.41508,0.0006932,0.0006932,0.0006932
35,32.5441,1.45732,4.06502,1.29125,0.79107,0.4,0.52225,0.27575,1.45791,4.88772,1.41508,0.0006536,0.0006536,0.0006536
36,33.2638,1.57035,4.76571,1.40003,0.79107,0.4,0.52225,0.27575,1.45791,4.88772,1.41508,0.000614,0.000614,0.000614
37,33.9822,1.24728,3.9367,1.2655,0.93051,0.9,0.9559,0.62146,1.15316,4.18461,1.20419,0.0005744,0.0005744,0.0005744
38,34.6906,1.38182,4.10221,1.38762,0.93051,0.9,0.9559,0.62146,1.15316,4.18461,1.20419,0.0005348,0.0005348,0.0005348
39,35.5126,1.36136,5.01285,1.25652,0.93051,0.9,0.9559,0.62146,1.15316,4.18461,1.20419,0.0004952,0.0004952,0.0004952
40,36.2445,1.06924,4.76549,1.09409,0.93344,0.95,0.97321,0.62965,1.04777,4.02041,1.16307,0.0004556,0.0004556,0.0004556
41,37.4307,1.35351,5.04406,1.26817,0.93344,0.95,0.97321,0.62965,1.04777,4.02041,1.16307,0.000416,0.000416,0.000416
42,38.1708,1.31289,4.86655,1.24385,0.93344,0.95,0.97321,0.62965,1.04777,4.02041,1.16307,0.0003764,0.0003764,0.0003764
43,38.8955,1.26931,4.9189,1.3576,0.99451,0.95,0.99045,0.66534,1.01787,3.78245,1.14381,0.0003368,0.0003368,0.0003368
44,39.5864,1.0762,4.05296,1.14132,0.99451,0.95,0.99045,0.66534,1.01787,3.78245,1.14381,0.0002972,0.0002972,0.0002972
45,40.2989,1.11261,4.5797,1.14037,0.99451,0.95,0.99045,0.66534,1.01787,3.78245,1.14381,0.0002576,0.0002576,0.0002576
46,40.9904,1.26477,4.45833,1.24936,0.90732,1,0.98591,0.70474,0.95828,3.42817,1.10639,0.000218,0.000218,0.000218
47,41.693,1.04028,4.31028,1.12386,0.90732,1,0.98591,0.70474,0.95828,3.42817,1.10639,0.0001784,0.0001784,0.0001784
48,42.3974,1.06045,4.31419,1.17531,0.90732,1,0.98591,0.70474,0.95828,3.42817,1.10639,0.0001388,0.0001388,0.0001388
49,43.2666,1.18655,4.36332,1.20515,0.89235,0.95,0.98167,0.71594,0.90891,3.31297,1.09355,9.92e-05,9.92e-05,9.92e-05
50,43.9605,1.05144,3.90213,1.13962,0.89235,0.95,0.98167,0.71594,0.90891,3.31297,1.09355,5.96e-05,5.96e-05,5.96e-05
